date,tempC,tempF,humid,heatindex
20090508,21.1,70,45,21.11
20090509,21.7,71,38,21.69
20090510,20.3,68.6,56.1,20.33
20090511,17,62.7,87.7,17.04
20090512,18.8,65.8,81.5,18.77
20090513,18.1,64.6,32.2,18.12
20090514,18.6,65.4,48.4,18.55
20090515,18.5,65.3,55,18.51
20090516,13.8,56.8,92.8,13.8
20090517,14.5,58.1,83.9,14.5
20090518,16.6,61.9,57.8,16.62
20090519,19.2,66.5,61,19.16
20090520,21.6,70.9,56.9,21.63
20090521,16.1,60.9,91.8,16.05
20090522,17.9,64.3,76.2,17.92
20090523,16.6,62,78.4,16.65
20090524,19.2,66.5,72.1,19.18
20090525,22.2,72,62.3,22.21
20090526,23.2,73.8,52.2,23.24
20090527,23.9,75,41.1,23.91
20090528,24.1,75.4,32.5,24.09
20090529,22.8,73,34.4,22.8
20090530,21.5,70.6,33.5,21.46
20090531,19.9,67.8,46.3,19.86
20090601,21.4,70.6,52.2,21.44
20090602,22,71.7,64,22.03
20090603,19.3,66.7,80.3,19.29
20090604,21.1,69.9,63.8,21.08
20090605,22.2,72,46.5,22.22
20090606,22.2,72,49.3,22.22
20090607,19.3,66.7,61.3,19.28
20090608,20.7,69.3,61.6,20.7
20090609,19.8,67.6,82.5,19.78
20090610,18.9,66,87.3,18.87
20090611,20.9,69.6,59.3,20.9
20090612,19.6,67.2,52,19.57
20090613,20,67.9,66.3,19.96
20090614,20.5,69,72,20.54
20090615,21.5,70.8,68.2,21.55
20090616,21.7,71.1,63.6,21.71
20090617,21.2,70.1,68.5,21.18
20090618,24.7,76.4,59.2,24.68
20090619,25.1,77.1,62.6,25.07
20090620,22.8,73,87.8,22.8
20090621,25.1,77.2,78.5,25.12
20090622,23,73.4,75.4,22.99
20090623,23.2,73.7,62.7,23.18
20090624,24.4,76,51.3,24.44
20090625,24.9,76.8,45.7,24.91
20090626,24.4,76,66.3,24.42
20090627,25.8,78.5,65.3,25.82
20090628,26,78.7,69.5,25.96
20090629,26.2,79.1,76.5,26.18
20090630,24.7,76.4,81,24.65
20090701,23.5,74.3,70,23.5
20090702,20.9,69.5,89.6,20.85
20090703,22.3,72.1,74.8,22.27
20090704,22.9,73.1,75.7,22.86
20090705,24.4,76,68.8,24.44
20090706,25,77,72,24.98
20090707,24.9,76.8,73.4,24.91
20090708,26.1,79,69,26.14
20090709,22.3,72.2,92.3,22.33
20090710,23.7,74.6,70.6,23.68
20090711,24.6,76.3,67.1,24.6
20090712,20.8,69.4,93,20.8
20090713,23.1,73.6,83.7,23.1
20090714,23.1,73.6,92.5,23.12
20090715,22.8,73.1,81.4,22.82
20090716,26.5,79.7,67,26.49
20090717,25.1,77.1,83.5,25.06
20090718,25.3,77.6,86.9,25.31
20090719,24.4,75.9,81.4,24.4
20090720,25.5,77.8,80.5,25.45
20090721,25.5,77.9,75.8,25.51
20090722,25.2,77.3,66.8,25.16
20090723,25.3,77.6,67.4,25.33
20090724,25,77,66.5,25.01
20090725,22.5,72.5,77.1,22.51
20090726,24.4,75.9,70.5,24.39
20090727,24.8,76.7,73.9,24.82
20090728,24.6,76.3,74.4,24.62
20090729,25.4,77.8,66.8,25.44
20090730,26.5,79.8,67.8,26.53
20090731,26.8,80.2,68.2,28.33
20090801,25.6,78,77.3,25.56
20090802,25.7,78.3,75.4,25.74
20090803,25.1,77.2,75.8,25.12
20090804,26.8,80.3,65.5,28.24
20090805,27.5,81.5,53.8,28.22
20090806,26.7,80.1,60.5,27.76
20090807,25.6,78.1,79.1,25.59
20090808,26.5,79.7,77.3,26.48
20090809,28.8,83.8,63.6,31.18
20090810,27.7,81.8,59.9,29
20090811,24.1,75.4,83.4,24.14
20090812,23.3,73.9,92.4,23.3
20090813,26.2,79.2,73.9,26.2
20090814,27.5,81.5,65.8,29.33
20090815,27.9,82.2,61.9,29.49
20090816,29.1,84.4,55.7,30.56
20090817,26.8,80.2,62,27.96
20090818,27.5,81.5,70.1,29.75
20090819,27.9,82.2,70.6,30.57
20090820,26.4,79.6,77.8,26.43
20090821,25,77,60.3,25.01
20090822,25.2,77.4,56.1,25.23
20090823,25.8,78.5,61.4,25.83
20090824,25.7,78.2,59.9,25.68
20090825,24.5,76.2,68,24.53
20090826,24,75.1,76.8,23.95
20090827,24.2,75.5,85.3,24.16
20090828,24.4,75.9,69.2,24.39
20090829,22.1,71.8,65,22.09
20090830,20.6,69,76.5,20.55
20090831,22.4,72.3,60.3,22.39
20090901,23.7,74.6,52.5,23.65
20090902,23.4,74.2,52,23.43
20090903,23.2,73.8,59.8,23.2
20090904,24.1,75.4,59,24.13
20090905,25,77,63.6,24.98
20090906,25.1,77.2,67.5,25.12
20090907,23.9,75,76.5,23.87
20090908,23.5,74.4,62.4,23.53
20090909,23.2,73.8,51.5,23.21
20090910,22.2,72,51.3,22.2
20090911,21.2,70.1,57.8,21.17
20090912,19,66.2,78.5,19.01
20090913,20.4,68.8,68.2,20.44
20090914,20.2,68.3,74.4,20.17
20090915,20.8,69.4,73,20.77
20090916,21,69.8,65.4,20.98
20090917,21.2,70.1,58.5,21.17
20090918,22.4,72.3,53.3,22.4
20090919,21.8,71.2,51.3,21.76
20090920,21.1,70,55,21.12
20090921,19.1,66.3,85.2,19.07
20090922,19.1,66.4,65.1,19.12
20090923,20.4,68.6,60,20.36
20090924,20.3,68.5,61.6,20.29
20090925,20.1,68.1,67.5,20.07
20090926,20.9,69.6,69.5,20.9
20090927,21,69.8,67.6,21.03
20090928,20.7,69.3,79.3,20.7
20090929,21.5,70.7,76.5,21.52
20090930,22.5,72.6,66.8,22.53
20091001,21.7,71,65.4,21.69
20091002,19.3,66.7,58.2,19.28
20091003,17.9,64.2,49.5,17.9
20091004,17.1,62.8,53.8,17.14
20091005,17.4,63.3,60.4,17.4
20091006,19.2,66.5,59.5,19.15
20091007,18.1,64.7,51,18.15
20091008,16.1,61.1,45.7,16.15
20091009,15.8,60.5,50.3,15.81
20091010,15.9,60.6,57.6,15.87
20091011,16.4,61.5,59.9,16.41
20091012,16,60.7,61.1,15.97
20091013,14.6,58.3,69.4,14.59
20091014,14.6,58.3,72.7,14.61
20091015,15.7,60.2,69.5,15.65
20091016,16.6,61.8,71.5,16.58
20091017,13.8,56.8,68.5,13.75
20091018,14.1,57.4,54.2,14.13
20091019,12.2,53.9,61.5,12.19
20091020,10.7,51.2,50.4,10.67
20091021,13.8,56.9,53.8,13.81
20091022,12.8,55,55.2,12.76
20091023,14.9,58.9,69.1,14.94
20091024,16.5,61.7,65.3,16.52
20091025,16.2,61.2,66.8,16.2
20091026,15.8,60.5,76.4,15.85
20091027,15.7,60.3,74.8,15.72
20091028,14.7,58.5,69.4,14.7
20091029,16.6,62,60.2,16.65
20091030,18.7,65.6,64,18.68
20091031,16.5,61.6,78,16.45
20091101,10.4,50.6,77.3,10.36
20091102,0.6,33.1,41.3,0.6
20091103,2.2,36,52.6,2.23
20091104,10.7,51.3,69,10.7
20091105,14.4,57.9,74.9,14.4
20091106,14.5,58.1,77.5,14.48
20091107,16.7,62.1,80.7,16.71
20091108,17,62.6,89.7,17.02
20091109,16.8,62.3,77.8,16.85
20091110,13.4,56.2,59.2,13.42
20091111,9.5,49.1,50.5,9.5
20091112,8.5,47.4,52.8,8.55
20091113,9.3,48.7,77.5,9.3
20091114,5.8,42.4,64.9,5.77
20091115,-0.2,31.6,56.5,-0.23
20091116,-1.9,28.6,51.3,-1.87
20091117,-1,30.1,44.8,-1.04
20091118,-0.9,30.4,36.3,-0.9
20091119,1.9,35.5,42.2,1.94
20091120,1.3,34.3,54.5,1.28
20091121,0.1,32.1,44.9,0.08
20091122,2.9,37.2,56.4,2.91
20091123,7.5,45.5,69.8,7.48
20091124,8.4,47.2,64.6,8.45
20091125,6.1,42.9,79.8,6.08
20091126,7.6,45.7,78.1,7.64
20091127,7.2,44.9,75.5,7.17
20091128,5.5,42,72,5.53
20091129,6.5,43.6,77.8,6.45
20091130,6.5,43.7,67.5,6.48
20091201,6.2,43.2,70.6,6.24
20091202,5.6,42,76.3,5.58
20091203,4.8,40.7,78.1,4.84
20091204,3.9,39.1,70.4,3.95
20091205,0.8,33.4,60.8,0.8
20091206,-3.6,25.5,33.1,-3.62
20091207,-0.3,31.4,45.5,-0.32
20091208,1.1,34.1,78.4,1.14
20091209,4.5,40.1,76.6,4.5
20091210,7.6,45.7,78.4,7.6
20091211,7.6,45.6,86.8,7.55
20091212,5.5,41.9,70.8,5.5
20091213,2.3,36.2,55,2.33
20091214,-0.2,31.7,34.8,-0.16
20091215,-3.8,25.3,33.8,-3.75
20091216,-6.3,20.6,38.6,-6.31
20091217,-7.1,19.3,47.9,-7.06
20091218,-9.4,15.1,47.8,-9.38
20091219,-8,17.6,49.7,-8
20091220,-5.5,22.2,49.5,-5.45
20091221,-4,24.8,39.3,-4
20091222,2.7,36.8,60.3,2.68
20091223,4.7,40.4,72.1,4.67
20091224,2.8,37,68.4,2.76
20091225,1.1,34,77.7,1.1
20091226,-7.8,17.9,54,-7.85
20091227,-7.8,18,65.5,-7.8
20091228,-8.5,16.7,60.1,-8.53
20091229,-5.5,22.1,65,-5.52
20091230,-3.1,26.5,69.8,-3.05
20091231,-10.7,12.8,49,-10.68
20100101,-8.1,17.4,46.3,-8.14
20100102,-3.3,26.1,76.2,-3.27
20100103,-7,19.4,49.8,-7.02
20100104,-5.7,21.7,83.2,-5.72
20100105,-9.5,14.9,66.3,-9.5
20100106,-11.2,11.9,65.9,-11.18
20100107,-10.2,13.7,65.8,-10.18
20100108,-8.2,17.3,67.1,-8.17
20100109,-5.5,22.2,74.5,-5.46
20100110,-3.3,26,79.4,-3.33
20100111,-4.9,23.1,77,-4.94
20100112,-9.9,14.2,53.1,-9.9
20100113,-13.1,8.4,52.1,-13.13
20100114,-9.7,14.5,56.2,-9.7
20100115,-5,23.1,63.5,-4.95
20100116,-6.4,20.4,53.2,-6.42
20100117,-4.2,24.5,58.2,-4.16
20100118,-0.9,30.4,69.5,-0.88
20100119,2.4,36.4,70.5,2.43
20100120,5.9,42.7,96.1,5.95
20100121,-3.2,26.2,63.3,-3.23
20100122,-6.9,19.5,48.3,-6.93
20100123,-5.6,22,43.9,-5.55
20100124,-0.2,31.6,65.6,-0.2
20100125,-2,28.5,54.2,-1.97
20100126,-4.5,23.9,50.3,-4.48
20100127,-0.6,30.9,72.1,-0.62
20100128,0.2,32.3,70.1,0.19
20100129,-2.6,27.3,53.4,-2.6
20100130,1.4,34.6,64.3,1.42
20100131,1.7,35.1,81.7,1.72
20100201,1,33.8,75.5,1.02
20100202,-5.6,21.9,30.8,-5.63
20100203,-8.3,17.1,36.5,-8.26
20100204,-4.5,23.9,52,-4.49
20100205,-5.3,22.5,32.8,-5.3
20100206,-4.9,23.2,37.8,-4.9
20100207,0,32.1,32.8,0.03
20100208,4,39.2,43.3,3.98
20100209,3.7,38.7,85.9,3.73
20100210,4.1,39.3,82.3,4.06
20100211,1,33.8,83.7,0.98
20100212,-0.4,31.4,80.6,-0.35
20100213,-2,28.4,70.2,-1.99
20100214,-2.1,28.2,47.6,-2.13
20100215,-2.8,26.9,47.5,-2.83
20100216,-4.6,23.7,45.8,-4.6
20100217,-3.4,25.9,47.8,-3.37
20100218,-2.8,26.9,58.4,-2.82
20100219,-1.3,29.7,54.5,-1.27
20100220,2.9,37.2,63.6,2.9
20100221,4.5,40.2,59.4,4.55
20100222,6.6,43.9,66.4,6.61
20100223,7.8,46,51.8,7.8
20100224,11.6,52.9,49.5,11.59
20100225,12.4,54.4,86.9,12.44
20100226,11.9,53.4,75.2,11.88
20100227,8.8,47.8,65.3,8.8
20100228,6.9,44.4,74.8,6.89
20100301,3.1,37.5,79.7,3.07
20100302,2.8,37,71.2,2.79
20100303,3.9,39,55.8,3.9
20100304,5.5,41.9,70,5.5
20100305,6.5,43.7,70.6,6.52
20100306,6,42.9,56.9,6.03
20100307,4.9,40.9,50,4.93
20100308,4,39.2,47.5,4
20100309,2.1,35.7,64.6,2.08
20100310,-1.7,28.9,84.4,-1.73
20100311,1.9,35.4,63.8,1.87
20100312,6.1,42.9,63.8,6.08
20100313,2.3,36.2,29.9,2.32
20100314,6.5,43.8,43.7,6.54
20100315,8.7,47.7,75.5,8.73
20100316,1.1,33.9,38,1.08
20100317,0,31.9,51.9,-0.05
20100318,0.5,32.8,55.5,0.46
20100319,3.8,38.9,46.8,3.83
20100320,7.4,45.4,69.1,7.43
20100321,2.6,36.7,46,2.6
20100322,2.2,35.9,77.8,2.18
20100323,5.4,41.7,71.3,5.37
20100324,8.6,47.5,50,8.62
20100325,5.7,42.2,47,5.67
20100326,1.6,34.8,43.5,1.58
20100327,5.4,41.8,73.9,5.43
20100328,4.1,39.4,51,4.1
20100329,5.6,42.1,35,5.59
20100330,8,46.3,50.1,7.96
20100331,7.3,45.1,83,7.3
20100401,7.3,45.1,78.9,7.3
20100402,5.5,42,41.7,5.53
20100403,5.1,41.1,30.2,5.05
20100404,7.5,45.4,35.5,7.47
20100405,10,50,60.3,10
20100406,9,48.1,56.5,8.97
20100407,7.1,44.8,38.5,7.13
20100408,8.9,48,42.9,8.9
20100409,11.1,51.9,49.8,11.08
20100410,10.8,51.5,62.3,10.83
20100411,13.2,55.8,53.5,13.2
20100412,13.6,56.4,48.3,13.56
20100413,5,41,54.3,5.02
20100414,3.9,39,30.6,3.86
20100415,6.8,44.3,30.1,6.82
20100416,8,46.5,42.6,8.04
20100417,7.6,45.6,60.1,7.56
20100418,11.5,52.7,54.8,11.5
20100419,14.6,58.4,54.3,14.64
20100420,16.6,61.9,67,16.63
20100421,14.6,58.3,68.5,14.58
20100422,10.8,51.5,67.5,10.81
20100423,9.4,48.9,72.4,9.41
20100424,11,51.9,52.3,11.05
20100425,13.3,55.9,34.7,13.26
20100426,12.7,54.9,58,12.7
20100427,7.9,46.2,74.8,7.91
20100428,5.1,41.1,75,5.08
20100429,8.1,46.5,64.5,8.08
20100430,9.6,49.2,62.8,9.56
20100501,11.8,53.3,52.5,11.82
20100502,16.9,62.4,41.2,16.87
20100503,18,64.4,76.5,17.98
20100504,20.3,68.5,71,20.26
20100505,20.7,69.2,55.9,20.65
20100506,14,57.3,84.5,14.05
20100507,14.4,57.9,52.4,14.38
20100508,16.5,61.7,50.3,16.52
20100509,18.8,65.9,45.8,18.84
20100510,16.3,61.3,50.3,16.26
20100511,13.2,55.7,58.6,13.15
20100512,13.7,56.6,64.8,13.67
20100513,15.8,60.5,56.8,15.82
20100514,17.8,64.1,40.6,17.84
20100515,17.1,62.7,48.4,17.08
20100516,18.2,64.8,46.8,18.23
20100517,20.3,68.5,46,20.25
20100518,17.4,63.3,93.9,17.39
20100519,17.2,63,82.2,17.2
20100520,19.3,66.7,67.2,19.26
20100521,21.8,71.2,53.1,21.78
20100522,20.8,69.4,54.7,20.78
20100523,16.1,60.9,79.9,16.07
20100524,13.4,56.1,91.2,13.36
20100525,14.6,58.2,86.6,14.57
20100526,17.5,63.5,62.7,17.53
20100527,17.2,63,53.4,17.23
20100528,17.2,63,64.7,17.2
20100529,18.4,65.1,65.9,18.41
20100530,18.9,66.1,57.8,18.92
20100531,17.4,63.3,64.9,17.39
20100601,19,66.2,45.4,18.98
20100602,20.8,69.4,47.9,20.78
20100603,21.2,70.1,57.3,21.18
20100604,22.2,72,53.3,22.2
20100605,23.2,73.8,50.1,23.23
20100606,24.9,76.7,43.5,24.85
20100607,25.6,78,46.3,25.58
20100608,25.7,78.2,34.8,25.68
20100609,26.1,79,40.5,26.08
20100610,26.7,80.1,46.4,26.98
20100611,25.7,78.3,42.5,25.72
20100612,18.1,64.5,90.6,18.06
20100613,21.7,71,81.1,21.68
20100614,22.8,73,81.4,22.76
20100615,24.5,76.2,70.5,24.54
20100616,22.3,72.2,74.3,22.33
20100617,23.8,74.8,73,23.8
20100618,26.1,79.1,66.2,26.14
20100619,23.1,73.6,78.1,23.12
20100620,23.1,73.5,75.1,23.05
20100621,22.1,71.8,70.3,22.1
20100622,21.8,71.3,51,21.81
20100623,22.9,73.2,54,22.86
20100624,24.3,75.7,54.1,24.25
20100625,26.5,79.8,51.6,26.54
20100626,25.2,77.3,56.7,25.16
20100627,21.8,71.3,86.1,21.82
20100628,24.4,76,69.1,24.44
20100629,23.9,75.1,73.5,23.92
20100630,22.9,73.3,80.8,22.92
20100701,25.9,78.6,71.5,25.89
20100702,25.1,77.1,88.8,25.07
20100703,24.1,75.3,89.5,24.07
20100704,26.4,79.6,71.8,26.44
20100705,26.2,79.1,73.8,26.16
20100706,25.8,78.5,63,25.85
20100707,25.5,77.9,68.4,25.51
20100708,24.8,76.6,65,24.76
20100709,24.7,76.4,65.5,24.69
20100710,25.4,77.7,65.3,25.39
20100711,24,75.2,68,23.99
20100712,25,76.9,60.5,24.97
20100713,26,78.9,66.5,26.04
20100714,24.9,76.8,73.8,24.88
20100715,25.9,78.6,67.5,25.91
20100716,23.8,74.8,81.9,23.8
20100717,23,73.5,90.8,23.03
20100718,25.8,78.5,74.7,25.82
20100719,26.6,79.9,73.3,26.63
20100720,28,82.3,68.9,30.45
20100721,28.1,82.5,67.6,30.45
20100722,27.1,80.9,74,29.48
20100723,24.6,76.2,84.3,24.57
20100724,25.6,78,80,25.57
20100725,26.1,78.9,77,26.08
20100726,25.4,77.8,79.5,25.42
20100727,27,80.6,70.5,28.9
20100728,26.9,80.5,69.7,28.73
20100729,26.9,80.4,75.6,29.08
20100730,26.9,80.4,75.6,29.11
20100731,27,80.6,76.7,29.39
20100801,27.5,81.5,78.1,30.64
20100802,27.4,81.3,77.2,30.28
20100803,27.6,81.7,59.6,28.83
20100804,28,82.4,70.3,30.73
20100805,29.2,84.5,75.1,34.15
20100806,28.3,83,76.8,32.42
20100807,26.2,79.1,86.5,26.19
20100808,27.3,81.2,71.8,29.58
20100809,28.5,83.2,63.2,30.57
20100810,26.7,80.1,80.1,29.16
20100811,28.1,82.6,74.9,31.52
20100812,24.1,75.4,78.3,24.13
20100813,25.5,77.9,86.7,25.5
20100814,26.8,80.2,84.2,29.66
20100815,26.7,80.1,80.2,29.19
20100816,25.1,77.2,77.5,25.08
20100817,26.2,79.1,65.3,26.17
20100818,26,78.8,79.7,26
20100819,28.2,82.8,75.1,31.84
20100820,28.5,83.3,72.4,32
20100821,28.4,83.2,70,31.5
20100822,28.7,83.6,69.6,31.97
20100823,26.8,80.2,83.4,29.52
20100824,23.9,75,84.9,23.88
20100825,21.6,70.9,88.8,21.63
20100826,23.8,74.9,86.9,23.84
20100827,25.8,78.4,81.5,25.8
20100828,25.4,77.7,84.5,25.41
20100829,23.8,74.9,90.5,23.82
20100830,25.9,78.5,74.9,25.85
20100831,24.9,76.9,78.9,24.93
20100901,26.1,78.9,81.3,26.08
20100902,24,75.2,83.7,24.02
20100903,25.4,77.6,81.6,25.36
20100904,26.9,80.4,74.1,29.01
20100905,25.3,77.6,82.7,25.34
20100906,25.3,77.5,78.4,25.28
20100907,26.4,79.4,58.4,26.35
20100908,22.8,73.1,48.7,22.82
20100909,20.9,69.6,85.4,20.86
20100910,24.1,75.4,91.6,24.14
20100911,23.6,74.5,91,23.62
20100912,23,73.3,85.4,22.96
20100913,23.9,75,76,23.89
20100914,24.1,75.4,71.9,24.08
20100915,24.5,76.1,58.1,24.5
20100916,24.4,76,60.6,24.43
20100917,24.3,75.7,66.8,24.25
20100918,25.1,77.2,59.4,25.13
20100919,21.3,70.4,80.3,21.33
20100920,21.4,70.6,83.2,21.45
20100921,21.5,70.6,92.8,21.46
20100922,16.9,62.5,82.1,16.94
20100923,17,62.7,64.1,17.03
20100924,17.3,63.1,62.4,17.28
20100925,18.4,65.1,59.7,18.38
20100926,18.6,65.6,61,18.64
20100927,18.9,66.1,72.6,18.94
20100928,16,60.9,51.8,16.03
20100929,13,55.4,60.3,12.99
20100930,14.4,57.9,61.1,14.37
20101001,15.9,60.6,66,15.9
20101002,15.9,60.7,76.8,15.93
20101003,17.1,62.8,79.8,17.12
20101004,14.1,57.3,77.9,14.06
20101005,14.8,58.7,70.5,14.83
20101006,16.1,61.1,70.2,16.15
20101007,17.3,63.1,69.3,17.28
20101008,18.7,65.7,65.5,18.71
20101009,19.4,67,65.9,19.45
20101010,18.4,65.2,73.6,18.43
20101011,18.2,64.7,80.5,18.19
20101012,17,62.6,76.8,16.99
20101013,15.5,60,73.5,15.53
20101014,15.9,60.6,70.8,15.9
20101015,13,55.4,49.9,13
20101016,15.8,60.4,61.5,15.76
20101017,15.9,60.6,56.6,15.91
20101018,13.8,56.8,47.5,13.76
20101019,15.6,60,58.4,15.57
20101020,15.5,60,69.1,15.54
20101021,15.6,60.1,65.8,15.61
20101022,16.9,62.5,58.7,16.92
20101023,15.8,60.5,65.5,15.82
20101024,17.3,63.1,63,17.27
20101025,10.8,51.4,51.5,10.8
20101026,4.2,39.6,25.2,4.22
20101027,5.3,41.6,34.8,5.35
20101028,7,44.6,36.9,7.02
20101029,9.5,49.2,37.3,9.53
20101030,11.6,53,42.2,11.64
20101031,11.9,53.4,52.7,11.89
20101101,11.6,52.9,51.6,11.6
20101102,5.6,42,34.3,5.56
20101103,6.8,44.2,49.7,6.79
20101104,10.5,50.8,66.3,10.45
20101105,11.1,51.9,79.1,11.05
20101106,12.7,54.9,82.7,12.73
20101107,12.3,54.2,74,12.33
20101108,7.8,46,65.7,7.77
20101109,2.9,37.3,41.9,2.94
20101110,3.9,39,37.9,3.87
20101111,8.6,47.5,45.4,8.59
20101112,9.1,48.3,56.3,9.07
20101113,10.6,51.1,56.3,10.61
20101114,6.5,43.7,42.9,6.5
20101115,1.7,35,37.5,1.69
20101116,3.5,38.2,51.5,3.47
20101117,6.3,43.3,63.7,6.28
20101118,6.6,43.8,55.3,6.55
20101119,5.9,42.5,59.4,5.85
20101120,7.8,46.1,57.4,7.81
20101121,10.6,51,64.5,10.58
20101122,7.2,44.9,53.6,7.18
20101123,5.5,41.8,44.2,5.46
20101124,6.4,43.6,60.6,6.42
20101125,3.5,38.2,52.7,3.47
20101126,0.3,32.6,33.5,0.32
20101127,1.7,35,46.3,1.66
20101128,-1.7,29,40.1,-1.68
20101129,2.9,37.2,63.3,2.86
20101130,7.3,45.1,72.4,7.28
20101201,7.2,44.9,81.6,7.17
20101202,9.3,48.8,71.1,9.32
20101203,0.9,33.5,53.1,0.85
20101204,1,33.8,54.1,1.01
20101205,7.8,46,66.4,7.77
20101206,4.2,39.5,60.9,4.19
20101207,-1,30.2,39.1,-1.02
20101208,0.7,33.2,69.9,0.68
20101209,-1.7,28.9,58.1,-1.72
20101210,2.2,35.9,59.5,2.16
20101211,-2.3,27.8,42,-2.32
20101212,-1.9,28.5,31.5,-1.92
20101213,3.8,38.8,37.5,3.78
20101214,-3,26.6,45.2,-2.98
20101215,-10.3,13.5,36.7,-10.28
20101216,-8.3,17,44.8,-8.34
20101217,-2.2,28,73.8,-2.2
20101218,-0.2,31.6,49.5,-0.25
20101219,4.6,40.2,65.8,4.57
20101220,4.4,39.9,73.8,4.41
20101221,4.9,40.7,48.2,4.85
20101222,3.9,39.1,61.4,3.92
20101223,-0.7,30.7,53.3,-0.73
20101224,-12,10.5,35.2,-11.95
20101225,-11.3,11.7,39.5,-11.3
20101226,-9.6,14.8,47.4,-9.55
20101227,-5.5,22.2,69.8,-5.46
20101228,-2.2,28,82.6,-2.22
20101229,-5.8,21.6,55.4,-5.78
20101230,-5.8,21.6,71.3,-5.79
20101231,-8.6,16.5,57.6,-8.62
20110101,-7.1,19.3,60.5,-7.06
20110102,-5.3,22.5,61.6,-5.29
20110103,-4.7,23.5,66.8,-4.73
20110104,-4.2,24.5,67.3,-4.17
20110105,-3.6,25.5,63,-3.6
20110106,-7.5,18.5,54.2,-7.5
20110107,-7.2,19.1,48.6,-7.18
20110108,-4.2,24.5,67.5,-4.15
20110109,-6.1,21,55,-6.11
20110110,-8.5,16.7,45.7,-8.49
20110111,-5.5,22.2,68.1,-5.47
20110112,-8,17.6,45.7,-8
20110113,-6.2,20.8,44.5,-6.21
20110114,-3.7,25.4,59,-3.67
20110115,-11.5,11.3,41.2,-11.51
20110116,-14.7,5.6,43.7,-14.66
20110117,-10,13.9,49.3,-10.04
20110118,-7,19.4,49.5,-7
20110119,-6.4,20.4,45,-6.44
20110120,-8,17.7,43.3,-7.95
20110121,-7,19.3,45.2,-7.04
20110122,-4.5,23.9,59.9,-4.48
20110123,-4.4,24.1,71.8,-4.41
20110124,-8.6,16.6,60.9,-8.57
20110125,-8.4,16.8,60.5,-8.45
20110126,-8.3,17.1,51.7,-8.28
20110127,-9.1,15.6,48.5,-9.13
20110128,-7.9,17.9,42.8,-7.86
20110129,-9,15.8,42.5,-8.98
20110130,-10.1,13.8,43.2,-10.09
20110131,-7.1,19.3,59.8,-7.07
20110201,-0.3,31.5,68.1,-0.25
20110202,1.2,34.1,61.9,1.17
20110203,1.5,34.8,74.5,1.53
20110204,1.1,34,77.7,1.13
20110205,1.2,34.1,73.3,1.19
20110206,0.3,32.6,74.8,0.32
20110207,0.3,32.5,66.9,0.3
20110208,2.8,37.1,45.6,2.83
20110209,-0.9,30.4,48.3,-0.9
20110210,-2.2,28,34,-2.25
20110211,-2.7,27.2,41.8,-2.67
20110212,-5.9,21.5,42.8,-5.85
20110213,-5.1,22.8,40,-5.13
20110214,-3.6,25.6,47.3,-3.58
20110215,-1.8,28.8,49.4,-1.8
20110216,-0.9,30.4,56.3,-0.88
20110217,0.9,33.6,60.9,0.91
20110218,1.5,34.7,51.7,1.53
20110219,1.4,34.5,51.3,1.38
20110220,4.9,40.9,45.3,4.93
20110221,6.2,43.2,42.8,6.23
20110222,6.1,43,47.7,6.13
20110223,5.6,42,52.5,5.55
20110224,6.1,42.9,54.8,6.08
20110225,2.3,36.2,46.8,2.34
20110226,5.5,41.8,33.4,5.45
20110227,4.6,40.3,82.8,4.61
20110228,2.8,37,72.5,2.8
20110301,0.9,33.7,77.1,0.92
20110302,-2.1,28.3,41.3,-2.07
20110303,-2.1,28.2,41.6,-2.13
20110304,-0.2,31.6,48.4,-0.23
20110305,1.9,35.4,68.8,1.88
20110306,3.4,38.1,68.8,3.37
20110307,1.7,35.1,48.7,1.72
20110308,1.5,34.7,44.5,1.51
20110309,0.3,32.6,40.4,0.33
20110310,1,33.8,51.5,1.01
20110311,4.4,39.9,46.5,4.39
20110312,7.4,45.2,45.9,7.35
20110313,10.7,51.2,64.1,10.65
20110314,7,44.6,74.8,7.01
20110315,2,35.6,40.8,2.02
20110316,-0.4,31.2,33,-0.45
20110317,0.7,33.2,39.3,0.66
20110318,5.2,41.4,36.8,5.2
20110319,8.8,47.8,50.9,8.76
20110320,7,44.6,62.3,6.98
20110321,8.2,46.7,47.2,8.15
20110322,2.3,36.1,24,2.26
20110323,1.8,35.3,36.9,1.84
20110324,3.1,37.6,60.7,3.1
20110325,2.2,35.9,46.6,2.17
20110326,3.4,38.2,40.8,3.42
20110327,5,40.9,52.5,4.95
20110328,5.2,41.4,67.5,5.2
20110329,4.8,40.6,64.9,4.75
20110330,7.3,45.1,59,7.29
20110331,9.1,48.3,57,9.06
20110401,9,48.2,46.9,9
20110402,8.9,48,51.3,8.86
20110403,9.7,49.4,51.4,9.67
20110404,10.1,50.2,43.1,10.09
20110405,10.7,51.2,29.5,10.67
20110406,10.5,50.9,29.2,10.51
20110407,9.7,49.4,85.8,9.68
20110408,11.4,52.5,59.3,11.38
20110409,9.9,49.8,54,9.88
20110410,10.8,51.4,52.7,10.78
20110411,10.5,50.9,36.4,10.48
20110412,10.1,50.1,37.7,10.06
20110413,11.2,52.1,42.9,11.17
20110414,12.2,53.9,43.1,12.15
20110415,12.5,54.4,77.8,12.46
20110416,11.9,53.4,29,11.87
20110417,12,53.6,46.4,12.02
