date,tempC,tempF,humid,heatindex
20170510,16.6,61.9,73.4,16.6
20170511,18.9,65.9,64.9,18.86
20170512,19.4,66.9,70.4,19.39
20170513,16.8,62.3,77.3,16.82
20170514,15.6,60,58,15.58
20170515,15.9,60.5,61.3,15.86
20170516,17.1,62.7,62,17.06
20170517,18.6,65.5,51.3,18.61
20170518,20.2,68.4,41.5,20.22
20170519,21.1,70,42.5,21.09
20170520,20.8,69.5,44.3,20.83
20170521,21.3,70.4,45.9,21.32
20170522,21.7,71.1,53.7,21.73
20170523,20,68,66.3,20.01
20170524,21.7,71,62.8,21.68
20170525,19.7,67.4,47.6,19.65
20170526,17.6,63.6,38.6,17.57
20170527,19.5,67.1,48.5,19.52
20170528,20.9,69.6,47.1,20.9
20170529,22.8,73,62.7,22.77
20170530,23.6,74.6,44.2,23.65
20170531,23.2,73.7,47.9,23.16
20170601,23.4,74.1,56.3,23.38
20170602,20.6,69.1,36.3,20.6
20170603,20.6,69,42.2,20.57
20170604,21.6,70.9,38.1,21.63
20170605,23.9,75,33.4,23.89
20170606,20,68.1,55.1,20.05
20170607,17.5,63.6,92.6,17.53
20170608,19.9,67.8,67.5,19.9
20170609,21,69.7,68.9,20.96
20170610,21.6,70.9,50.6,21.6
20170611,22.6,72.7,34.7,22.58
20170612,22.2,72,43,22.25
20170613,21.5,70.6,62.1,21.47
20170614,21.8,71.2,63.2,21.8
20170615,22.9,73.3,62.7,22.94
20170616,25.3,77.6,56.7,25.35
20170617,24.3,75.7,51.7,24.29
20170618,24.3,75.7,51.8,24.27
20170619,24.7,76.4,52.6,24.69
20170620,25.8,78.4,44.3,25.78
20170621,25.6,78.1,50.4,25.63
20170622,25.2,77.4,59.6,25.2
20170623,26.8,80.2,52.5,27.36
20170624,24.7,76.5,57.3,24.74
20170625,23.7,74.6,76.9,23.66
20170626,23.1,73.6,77.3,23.12
20170627,25,77,67.2,24.98
20170628,25.9,78.6,65.2,25.87
20170629,26.2,79.2,62.9,26.2
20170630,25.9,78.6,65.8,25.87
20170701,25.2,77.3,73.2,25.17
20170702,24.7,76.5,88.6,24.71
20170703,24.4,76,88.3,24.43
20170704,26.7,80.1,74.8,28.69
20170705,27.3,81.1,67.2,29.07
20170706,27.7,81.9,70.8,30.23
20170707,26.3,79.4,81,26.33
20170708,26,78.7,83.7,25.97
20170709,26.4,79.6,86.1,26.43
20170710,24.1,75.4,96.3,24.12
20170711,25.8,78.4,82.2,25.75
20170712,27.2,81,75.7,29.82
20170713,27.4,81.4,70.8,29.67
20170714,28.6,83.6,68,31.63
20170715,25.2,77.3,87.3,25.18
20170716,26,78.8,84.6,25.99
20170717,26.9,80.5,76.8,29.33
20170718,26.4,79.6,81.5,26.42
20170719,28.2,82.7,72.2,31.34
20170720,29.8,85.6,67,33.79
20170721,29.8,85.6,72.3,34.99
20170722,29.4,85,75.2,34.81
20170723,27.1,80.7,89,31.14
20170724,26.3,79.3,82.2,26.3
20170725,29.3,84.7,65.7,32.53
20170726,28.6,83.5,55.8,29.84
20170727,27.3,81.2,59,28.43
20170728,25.5,77.8,92.7,25.45
20170729,27.1,80.8,73.9,29.37
20170730,27.8,82.1,65,29.71
20170731,25.9,78.7,81.4,25.92
20170801,28.2,82.8,73.5,31.66
20170802,30,86,71.5,35.42
20170803,30.1,86.2,62.3,33.53
20170804,30.2,86.4,59.9,33.24
20170805,31.3,88.4,63.5,36.52
20170806,30,86,70.8,35.26
20170807,29.2,84.6,68.5,32.88
20170808,28.1,82.6,66.8,30.48
20170809,27.9,82.3,64.1,29.83
20170810,24.8,76.7,90,24.84
20170811,26.9,80.4,73,28.92
20170812,27.7,81.8,60.1,28.98
20170813,26.4,79.5,63,26.4
20170814,24.6,76.3,67.1,24.63
20170815,22.1,71.8,91.1,22.13
20170816,23.1,73.6,81,23.13
20170817,24.5,76.1,78.6,24.49
20170818,26.3,79.3,75,26.3
20170819,26,78.8,76.6,25.99
20170820,23.3,74,94.3,23.31
20170821,25.7,78.2,82.5,25.69
20170822,27.1,80.8,72,29.21
20170823,26.9,80.5,84.6,30.01
20170824,26.7,80.1,85.3,29.55
20170825,25.5,77.9,64.9,25.49
20170826,24.2,75.5,53,24.18
20170827,22.6,72.7,61.7,22.6
20170828,21.9,71.5,71.5,21.92
20170829,19.6,67.3,55.9,19.63
20170830,19.5,67.2,51.5,19.54
20170831,22,71.7,65.1,22.04
20170901,23.2,73.7,55.2,23.17
20170902,23.6,74.5,58.5,23.64
20170903,23.8,74.9,62.8,23.81
20170904,24.5,76,55.2,24.47
20170905,22.1,71.8,62.2,22.08
20170906,20.8,69.5,74.6,20.83
20170907,22,71.6,72.5,22.02
20170908,24.2,75.6,68.3,24.22
20170909,23.8,74.9,70.8,23.83
20170910,22.9,73.3,73.4,22.94
20170911,21.3,70.4,80.5,21.31
20170912,22.1,71.8,60.8,22.13
20170913,21.4,70.4,49.5,21.36
20170914,22,71.7,49.1,22.05
20170915,22.6,72.8,48.7,22.65
20170916,21.9,71.5,50.3,21.94
20170917,23.1,73.5,50.8,23.07
20170918,21.7,71.1,61.5,21.73
20170919,22.7,72.8,77.8,22.68
20170920,19.6,67.3,49.3,19.6
20170921,20.3,68.5,59.3,20.27
20170922,20.5,68.9,60,20.52
20170923,21.7,71.1,68.5,21.71
20170924,22.4,72.3,73.4,22.38
20170925,23.3,73.9,58.8,23.25
20170926,24.5,76.1,58.3,24.5
20170927,23.1,73.6,65.7,23.13
20170928,19.8,67.6,51.6,19.77
20170929,17.1,62.8,39.5,17.1
20170930,19.9,67.7,62,19.86
20171001,18.2,64.8,74.4,18.21
20171002,21.7,71.1,65.3,21.7
20171003,18,64.3,52,17.95
20171004,16.7,62,47.8,16.67
20171005,18.4,65.1,56.1,18.4
20171006,18.9,66,64,18.87
20171007,21.4,70.5,70,21.37
20171008,23,73.4,66.3,23.01
20171009,22.6,72.6,66.4,22.58
20171010,21.3,70.3,76.2,21.29
20171011,16.3,61.3,79.4,16.28
20171012,11.6,52.9,68.6,11.59
20171013,12.4,54.3,54.8,12.39
20171014,14.4,58,42.6,14.42
20171015,15.6,60,40.8,15.56
20171016,16.7,62.1,48.4,16.74
20171017,16.2,61.1,45.8,16.18
20171018,16.4,61.5,58.4,16.37
20171019,17,62.6,58.5,17
20171020,17,62.6,57.4,16.98
20171021,17.5,63.5,54,17.51
20171022,16.3,61.4,50.7,16.33
20171023,13.8,56.9,46.7,13.83
20171024,14.3,57.7,53.3,14.3
20171025,14.5,58,60.1,14.46
20171026,14.3,57.7,57,14.26
20171027,17.1,62.7,54.3,17.05
20171028,17.1,62.7,52.1,17.05
20171029,12.3,54.1,48.9,12.26
20171030,7.7,45.8,26,7.69
20171031,9.9,49.9,50.9,9.93
20171101,14.2,57.6,72.4,14.22
20171102,15.4,59.7,78.7,15.39
20171103,13,55.4,67.8,12.99
20171104,7.9,46.2,48.3,7.91
20171105,8.1,46.6,49.9,8.12
20171106,11.3,52.3,63.8,11.29
20171107,13.7,56.7,62.1,13.7
20171108,13.9,57,56.5,13.88
20171109,9.3,48.8,40.2,9.32
20171110,10,50,57.3,9.99
20171111,6.1,43,41.6,6.11
20171112,5.4,41.7,56.1,5.39
20171113,7.9,46.1,63.7,7.85
20171114,8,46.4,45.4,8.01
20171115,3.4,38.1,40.1,3.4
20171116,1,33.8,31.6,0.99
20171117,2.8,37.1,35.8,2.84
20171118,-1.4,29.4,40.1,-1.44
20171119,-1.9,28.6,36.6,-1.87
20171120,-0.4,31.4,53.6,-0.36
20171121,1,33.9,58,1.05
20171122,4.5,40.1,54.1,4.48
20171123,1.1,34,44.7,1.1
20171124,-0.1,31.7,64.7,-0.15
20171125,2.2,36,74.1,2.24
20171126,4,39.2,73.1,4.01
20171127,2.3,36.1,54.3,2.25
20171128,6,42.7,61.3,5.96
20171129,4,39.1,53,3.97
20171130,-2.1,28.2,26.8,-2.14
20171201,-2.5,27.6,45.9,-2.45
20171202,1.3,34.4,62,1.33
20171203,4.9,40.8,81.5,4.88
20171204,-0.3,31.5,52.5,-0.3
20171205,-4.5,24,36.4,-4.46
20171206,0,32.1,70.8,0.05
20171207,1.1,34,67.5,1.09
20171208,-3.8,25.1,41.8,-3.83
20171209,-0.8,30.5,46,-0.85
20171210,1.2,34.1,69.7,1.19
20171211,-6.3,20.7,39.4,-6.27
20171212,-9.5,15,42.8,-9.47
20171213,-8.6,16.5,41.2,-8.62
20171214,-6.9,19.6,42.5,-6.87
20171215,-3.3,26.1,50.5,-3.28
20171216,-5.3,22.5,46.3,-5.29
20171217,-7,19.4,37.6,-7.01
20171218,-2,28.5,77,-1.97
20171219,-3.5,25.6,50.2,-3.53
20171220,-4.3,24.3,65.5,-4.29
20171221,-0.8,30.5,73.1,-0.85
20171222,2.8,37,67.1,2.76
20171223,6.1,43,75.6,6.13
20171224,3.5,38.2,82.8,3.46
20171225,-2.1,28.2,43.4,-2.09
20171226,-3.3,26.1,43.6,-3.27
20171227,-7,19.4,31.1,-7
20171228,-2.6,27.4,45,-2.58
20171229,2.2,36,65,2.2
20171230,1.3,34.4,77.8,1.31
20171231,0.1,32.2,59.1,0.09
20180101,-1.3,29.7,39.3,-1.28
20180102,-1.5,29.3,43.7,-1.49
20180103,-4.5,23.9,41.2,-4.48
20180104,-4.8,23.4,44.1,-4.8
20180105,-2.9,26.8,48.5,-2.91
20180106,-2.8,27,45.7,-2.75
20180107,-1.2,29.8,43.1,-1.21
20180108,1.4,34.6,49.3,1.42
20180109,-3.9,25,58.6,-3.87
20180110,-7,19.3,54.2,-7.03
20180111,-10.8,12.6,49.9,-10.77
20180112,-10.7,12.7,36.2,-10.7
20180113,-4.6,23.8,63.8,-4.56
20180114,0,32,65.8,0.02
20180115,4.7,40.5,63.9,4.71
20180116,3.3,37.9,59.5,3.28
20180117,4.6,40.2,63.4,4.55
20180118,2.3,36.2,62.5,2.32
20180119,1.1,33.9,40.9,1.05
20180120,2.3,36.1,58.5,2.26
20180121,0.4,32.7,37.6,0.39
20180122,0.4,32.8,53.2,0.44
20180123,-10.9,12.3,44.5,-10.92
20180124,-14.1,6.7,30.8,-14.08
20180125,-14,6.8,33.4,-14
20180126,-14.7,5.5,33.9,-14.74
20180127,-10.4,13.2,38.3,-10.43
20180128,-6,21.1,34.7,-6.03
20180129,-8.5,16.7,36.3,-8.53
20180130,-5.9,21.4,58.7,-5.91
20180131,-2.2,28.1,57.2,-2.19
20180201,-3.9,25,44,-3.87
20180202,-2.6,27.2,48.7,-2.65
20180203,-6.6,20.1,48.9,-6.62
20180204,-9.5,14.9,41,-9.52
20180205,-9.4,15.1,38,-9.4
20180206,-10,14,35.5,-10.01
20180207,-8.3,17,40,-8.33
20180208,-4.6,23.7,44.8,-4.59
20180209,-0.1,31.9,42.5,-0.05
20180210,0.1,32.2,49.8,0.12
20180211,-6,21.2,40.5,-5.99
20180212,-6,21.2,39.7,-5.99
20180213,-1.3,29.6,53.8,-1.33
20180214,3.6,38.5,53.8,3.6
20180215,-0.5,31.2,27.8,-0.45
20180216,-1.1,30,40.5,-1.09
20180217,-2.9,26.8,26.9,-2.89
20180218,-0.7,30.8,26.5,-0.68
20180219,1.7,35.1,46.5,1.73
20180220,1.1,34,44.9,1.1
20180221,-0.9,30.4,30,-0.92
20180222,1,33.8,56,0.99
20180223,4,39.1,80.9,3.95
20180224,2.8,37,52.7,2.76
20180225,1.9,35.5,39.3,1.92
20180226,2.7,36.9,46,2.73
20180227,4,39.2,47,4.01
20180228,4.9,40.7,70.1,4.85
20180301,0.5,32.8,64.2,0.45
20180302,-1.1,29.9,36.4,-1.15
20180303,7.2,44.9,33.5,7.18
20180304,9.8,49.7,89,9.83
20180305,6,42.9,68.6,6.04
20180306,4.3,39.7,49.5,4.29
20180307,6.2,43.1,50.7,6.19
20180308,4.7,40.5,77.8,4.73
20180309,4.6,40.3,62,4.6
20180310,4.4,39.8,65,4.35
20180311,6.6,43.9,53.3,6.61
20180312,7.8,46,44.5,7.79
20180313,11.7,53,59.3,11.65
20180314,16.8,62.2,60,16.78
20180315,13,55.4,91.3,13
20180316,7.4,45.2,50,7.35
20180317,6.4,43.5,47.9,6.38
20180318,8.1,46.5,53.8,8.07
20180319,8,46.4,68.8,8.02
20180320,5,41.1,40.6,5.04
20180321,2.1,35.8,59.6,2.13
20180322,4.9,40.7,62.3,4.85
20180323,6.1,42.9,57.2,6.08
20180324,7.5,45.5,59.7,7.48
20180325,9.6,49.3,65.8,9.63
20180326,10.8,51.4,65.5,10.8
20180327,13.1,55.6,60.3,13.08
20180328,14,57.1,65.7,13.97
20180329,15.5,60,66.8,15.55
20180330,14.7,58.4,55,14.67
20180331,13.9,57.1,54,13.94
20180401,15.2,59.3,68.9,15.18
20180402,18.2,64.8,65.5,18.22
20180403,18,64.3,70.3,17.96
20180404,13.7,56.7,70.1,13.74
20180405,7.8,46,87.3,7.8
20180406,6.3,43.3,74,6.3
20180407,4.2,39.6,46,4.21
20180408,3.8,38.9,57,3.81
20180409,7.5,45.5,60.3,7.48
20180410,14.7,58.4,47,14.65
20180411,12.9,55.2,53.4,12.87
20180412,13,55.5,32.4,13.03
20180413,14.3,57.7,22.3,14.29
20180414,9.6,49.3,75.2,9.59
20180415,9.4,48.9,67.7,9.41
20180416,11.4,52.6,43.9,11.43
20180417,12.8,55.1,36.9,12.81
20180418,12.4,54.3,35.4,12.38
20180419,13.8,56.8,37.5,13.79
20180420,18.1,64.5,45.8,18.06
20180421,18.7,65.6,35.3,18.66
20180422,16,60.9,52.5,16.03
20180423,9.4,49,93.8,9.43
20180424,12.2,54,65.2,12.2
20180425,14.2,57.6,38.8,14.25
20180426,15.1,59.2,50.1,15.09
20180427,15.6,60,51.7,15.58
20180428,15.5,59.9,50.5,15.51
20180429,15.9,60.6,43.1,15.87
20180430,18.8,65.9,60.4,18.83
20180501,20.3,68.6,72.8,20.34
20180502,16.1,60.9,89,16.07
20180503,11,51.8,65,11.02
20180504,13.8,56.9,46.8,13.84
20180505,17.7,63.9,46.8,17.73
20180506,16.9,62.5,84,16.92
20180507,19,66.2,62.7,18.99
20180508,17.8,64,52.1,17.76
20180509,15.5,59.8,50,15.46
20180510,15.5,59.8,65.8,15.47
20180511,15.8,60.5,63.5,15.81
20180512,14.2,57.6,85.2,14.22
20180513,16,60.7,83.6,15.95
20180514,17.7,63.9,72.4,17.74
20180515,22.7,72.8,56.5,22.69
20180516,22.4,72.4,90.7,22.42
20180517,21.1,70,95.9,21.14
20180518,16.9,62.4,89.2,16.9
20180519,17.3,63.1,49.7,17.27
20180520,17.1,62.7,33.8,17.06
20180521,17.7,63.8,40.2,17.69
20180522,18.2,64.8,72.5,18.2
20180523,17.5,63.4,62,17.45
20180524,18,64.3,47.1,17.96
20180525,19.8,67.6,47.3,19.75
20180526,21.5,70.7,50.3,21.48
20180527,20.6,69.1,47,20.59
20180528,22,71.5,50.3,21.97
20180529,21.5,70.8,66.4,21.54
20180530,20.5,69,69.8,20.54
20180531,20.5,68.9,61.2,20.53
20180601,23.7,74.7,50.1,23.71
20180602,23.5,74.3,43.9,23.51
20180603,23.7,74.7,41.2,23.71
20180604,22.9,73.2,47.7,22.88
20180605,23.6,74.4,52.2,23.57
20180606,23.1,73.6,60.4,23.09
20180607,22.3,72.1,69.3,22.3
20180608,21.7,71.1,68.5,21.74
20180609,23.7,74.6,61.3,23.68
20180610,21.3,70.3,60.1,21.3
20180611,20.6,69,63.4,20.56
20180612,21.2,70.1,66.3,21.18
20180613,22,71.6,63.7,21.98
20180614,21.7,71,74.4,21.65
20180615,21.9,71.3,60.8,21.86
20180616,22.3,72.1,54.1,22.3
20180617,22.7,72.9,67.1,22.73
20180618,24.8,76.6,55.9,24.8
20180619,22.6,72.7,61.2,22.59
20180620,22.7,72.9,67.3,22.7
20180621,23.6,74.6,61,23.64
20180622,24.7,76.4,47.9,24.69
20180623,24.6,76.2,47.6,24.57
20180624,25.1,77.3,62.1,25.15
20180625,26.7,80.1,58.5,27.64
20180626,22.9,73.2,84.1,22.9
20180627,22.2,71.9,83,22.19
20180628,23.4,74.1,83.5,23.39
20180629,24.7,76.4,79.3,24.66
20180630,24.4,75.8,83.1,24.35
20180701,22,71.6,93.5,22.03
20180702,22.4,72.4,95.4,22.44
20180703,27.1,80.8,75.5,29.56
20180704,27.5,81.4,69.3,29.59
20180705,25.4,77.7,74.7,25.39
20180706,24.1,75.3,58.4,24.06
20180707,23.8,74.8,51.8,23.76
20180708,23,73.4,50.6,23
20180709,21,69.8,79.6,21.02
20180710,23.3,74,87.2,23.34
20180711,26.6,79.9,84,26.62
20180712,26.8,80.2,81.4,29.36
20180713,27.2,80.9,75.8,29.69
20180714,27.9,82.2,70.2,30.52
20180715,28.3,82.9,69.9,31.18
20180716,28.7,83.7,64.3,31.22
20180717,28.1,82.6,65.4,30.23
20180718,28.2,82.8,65.2,30.46
20180719,28.6,83.4,64.3,30.9
20180720,29.4,84.9,63.4,32.34
20180721,30.5,87,55.3,32.85
20180722,31.6,88.8,50.9,33.76
20180723,31.6,88.9,52.8,34.33
20180724,31.4,88.6,58.5,35.38
20180725,30.3,86.5,65.2,34.56
20180726,30,86,68.9,34.77
20180727,30.8,87.4,69.5,36.81
20180728,29.8,85.7,76.3,36.14
20180729,31.2,88.2,53.7,33.79
20180730,31.6,88.8,50.3,33.65
20180731,32.5,90.5,49.6,35.25
20180801,33.4,92.2,55.8,39.08
20180802,33.7,92.7,53.4,38.99
20180803,33.2,91.8,56.1,38.68
20180804,31.2,88.2,59,35.02
20180805,29.8,85.7,73.2,35.4
20180806,30.7,87.3,71.7,37.36
20180807,30.5,86.9,62.5,34.41
20180808,30.9,87.7,65.8,36.18
20180809,29,84.1,76.2,33.85
20180810,30.6,87,61.7,34.36
20180811,31.1,88,55.1,33.84
20180812,30.7,87.2,59.6,34.11
20180813,30.3,86.5,69.4,35.55
20180814,31.5,88.7,58.7,35.58
20180815,31.6,88.8,59.8,35.98
20180816,30.2,86.3,53.2,31.82
20180817,27.1,80.8,39.8,26.92
20180818,26.5,79.8,44.5,26.55
20180819,27.9,82.2,50.6,28.35
20180820,29,84.1,55.8,30.35
20180821,26.8,80.2,70.2,28.49
20180822,30.2,86.4,56.8,32.59
20180823,29.6,85.3,58.3,31.78
20180824,24.6,76.3,84.6,24.63
20180825,25.2,77.4,68.8,25.22
20180826,23.3,74,70.2,23.31
20180827,22.4,72.4,91,22.43
20180828,23.8,74.9,91.9,23.82
20180829,25,77,86.6,25.01
20180830,25.5,77.8,81.7,25.45
20180831,25.6,78,67.2,25.56
20180901,25.5,77.8,61.2,25.45
20180902,25,77,54.5,24.99
20180903,23.6,74.5,82.3,23.6
20180904,23.3,73.9,71.6,23.25
20180905,23.8,74.9,61.8,23.84
20180906,24.3,75.7,70.8,24.25
20180907,22.2,71.9,56.9,22.16
20180908,21.7,71,48.7,21.69
20180909,22,71.5,49.5,21.96
20180910,22.9,73.3,50.1,22.95
20180911,21.6,70.8,48,21.57
20180912,22.5,72.6,51.9,22.53
20180913,23.4,74.2,62.3,23.44
20180914,23.5,74.2,67.2,23.46
20180915,23.2,73.8,75.9,23.21
20180916,22.3,72.2,82.9,22.34
20180917,22.3,72.2,64.7,22.33
20180918,21.9,71.3,59.7,21.85
20180919,22.2,72,59.8,22.2
20180920,19.1,66.3,80.2,19.05
20180921,19.4,66.9,85.5,19.37
20180922,21,69.8,63.4,21.01
20180923,19.4,66.9,54.8,19.41
20180924,17.8,64.1,47.5,17.82
20180925,17.5,63.5,48.8,17.49
20180926,19.4,67,47.6,19.43
20180927,18.8,65.8,47.1,18.79
20180928,17.5,63.5,57.3,17.53
20180929,20.1,68.1,55.4,20.08
20180930,17.9,64.3,53.8,17.92
20181001,15.4,59.8,54.3,15.44
20181002,15.8,60.4,60.8,15.78
20181003,17.2,63,59.1,17.24
20181004,18.9,66,56.8,18.9
20181005,17.1,62.8,81.3,17.1
20181006,18,64.4,84.2,18.02
20181007,16.8,62.2,58.1,16.76
20181008,14.7,58.5,46.5,14.72
20181009,15,59,52.6,15
20181010,12.8,55.1,61.3,12.81
20181011,9.7,49.4,50.3,9.68
20181012,10.8,51.5,53.3,10.81
20181013,12.4,54.3,55.7,12.4
20181014,13,55.4,58,13
20181015,15.1,59.2,70.4,15.09
20181016,14.5,58.1,55.6,14.48
20181017,12.8,55,53,12.78
20181018,12.6,54.7,59.7,12.6
20181019,13.1,55.6,54.4,13.1
20181020,13.4,56.1,53.6,13.41
20181021,13.4,56.1,50.1,13.37
20181022,14,57.2,49.5,13.99
20181023,12.5,54.5,71.6,12.5
20181024,12.6,54.6,67,12.58
20181025,13.6,56.4,57.8,13.58
20181026,12.5,54.5,72.7,12.52
20181027,8.9,48,50,8.91
20181028,8.4,47.1,75.2,8.41
20181029,7.4,45.3,59.3,7.4
20181030,5.9,42.6,49.8,5.89
20181031,7.5,45.6,55,7.53
20181101,8.3,47,54.2,8.35
20181102,10.5,50.9,54.1,10.5
20181103,11.3,52.3,56.5,11.26
20181104,11.7,53,54.8,11.67
20181105,11.9,53.4,66.9,11.86
20181106,12.1,53.8,69.8,12.14
20181107,12.8,55,80.2,12.78
20181108,11.7,53.1,91.5,11.71
20181109,12,53.7,70.8,12.03
20181110,12.1,53.8,69.2,12.11
20181111,8.4,47.1,69.7,8.4
20181112,8,46.5,53.4,8.03
20181113,8.8,47.8,53,8.76
20181114,9.7,49.5,55.6,9.7
20181115,9.6,49.2,55.7,9.58
20181116,9,48.2,63.3,9.01
20181117,5,41,53.3,4.98
20181118,5.9,42.6,47.1,5.88
20181119,6.7,44.1,53.3,6.7
20181120,6.2,43.2,36.5,6.23
20181121,6.2,43.2,60.8,6.25
20181122,2.6,36.8,35.4,2.65
20181123,1.7,35,30.6,1.68
20181124,2.4,36.3,69.9,2.4
20181125,4.9,40.8,77,4.86
20181126,6.3,43.4,70.5,6.32
20181127,7.1,44.7,68,7.07
20181128,5.3,41.5,25.8,5.3
20181129,3.4,38.2,38,3.45
20181130,2.8,37,47.2,2.76
20181201,5.4,41.7,42.3,5.37
20181202,7.6,45.7,50.2,7.62
20181203,11.5,52.7,83.2,11.5
20181204,7.7,45.9,78.8,7.7
20181205,-0.2,31.7,39.9,-0.15
20181206,2.7,36.8,48.7,2.69
20181207,-6.6,20.1,37.2,-6.6
20181208,-8.3,17.1,37.5,-8.27
20181209,-7.3,18.8,27.3,-7.35
20181210,-3,26.7,32.4,-2.96
20181211,0.1,32.1,42.2,0.06
20181212,-1.7,29,41.7,-1.66
20181213,-2.1,28.3,55,-2.06
20181214,-4.4,24.1,45,-4.38
20181215,-2.8,27.1,46.5,-2.75
20181216,-0.3,31.5,62.7,-0.29
20181217,1.8,35.3,61.1,1.83
20181218,2.2,35.9,55.4,2.15
20181219,4.4,39.8,54.1,4.36
20181220,3.4,38.2,44.1,3.44
20181221,5,41,41.9,5.03
20181222,7,44.6,47.4,7.01
20181223,3.1,37.7,44,3.14
20181224,-2.2,28.1,36.2,-2.18
20181225,0.1,32.2,50.9,0.1
20181226,-0.6,30.8,43.9,-0.65
20181227,-9.6,14.7,26.8,-9.63
20181228,-10.8,12.6,33.5,-10.8
20181229,-7.6,18.4,28.8,-7.58
20181230,-7,19.4,36.4,-7.02
20181231,-5.6,21.9,39,-5.61
20190101,-4.8,23.4,50.1,-4.77
20190102,-4.9,23.1,43.5,-4.93
20190103,-3.5,25.7,38.8,-3.48
20190104,-1.5,29.3,53.3,-1.48
20190105,-2.4,27.8,43.5,-2.35
20190106,-2.9,26.9,34.8,-2.86
20190107,-2,28.4,46.9,-1.98
20190108,-3.2,26.2,32.5,-3.2
20190109,-4.9,23.2,29.1,-4.91
20190110,-1.1,30.1,44.5,-1.08
20190111,2.4,36.3,60,2.41
20190112,2.9,37.3,47.8,2.93
20190113,1.3,34.4,53.1,1.33
20190114,1.2,34.1,69.6,1.19
20190115,-1,30.3,60.8,-0.95
20190116,-5.6,21.9,42.9,-5.59
20190117,-0.3,31.4,49.8,-0.33
20190118,0.3,32.6,41.3,0.34
20190119,3.3,38,59,3.33
20190120,-0.5,31,41.9,-0.54
20190121,-1.7,29,56.1,-1.68
20190122,1.5,34.7,62.5,1.53
20190123,2.2,36,52.6,2.22
20190124,0.2,32.4,32.4,0.2
20190125,-1.1,30.1,30.3,-1.08
20190126,-2.6,27.3,29.6,-2.61
20190127,-0.7,30.7,50.7,-0.7
20190128,1.7,35,43,1.67
20190129,-0.3,31.5,33.9,-0.28
20190130,1.7,35,52.7,1.68
20190131,-1.4,29.5,32.2,-1.39
20190201,-2.5,27.6,45.9,-2.47
20190202,1.1,33.9,60.1,1.05
20190203,3.5,38.3,90.1,3.5
20190204,-0.3,31.4,42.2,-0.31
20190205,2.4,36.3,37.9,2.37
20190206,4.7,40.4,51.7,4.69
20190207,-0.8,30.5,50.5,-0.82
20190208,-6.2,20.8,31.3,-6.24
20190209,-5.3,22.5,30.5,-5.25
20190210,-5.2,22.6,31,-5.22
20190211,-3,26.6,34.5,-3.01
20190212,-0.6,30.8,35.3,-0.65
20190213,-2,28.4,27,-1.98
20190214,-0.7,30.8,24.3,-0.67
20190215,-0.7,30.8,69.5,-0.65
20190216,-2.4,27.6,59.2,-2.43
20190217,-1.8,28.7,47.1,-1.85
20190218,0.5,32.9,45.1,0.48
20190219,1.5,34.6,78.3,1.47
20190220,1.9,35.4,66.9,1.9
20190221,2.2,35.9,60.2,2.19
20190222,3.8,38.8,56.1,3.77
20190223,6.7,44,42.7,6.69
20190224,6.4,43.5,42,6.39
20190225,4.8,40.6,60,4.79
20190226,4.8,40.7,33.8,4.84
20190227,8,46.5,32.9,8.05
20190228,6.7,44,38.3,6.68
20190301,6.7,44,42.2,6.68
20190302,7.6,45.7,39,7.64
20190303,9.2,48.5,35.1,9.18
20190304,10,50,44.4,10.01
20190305,8.2,46.8,66.4,8.25
20190306,8.5,47.2,56.1,8.47
20190307,7.3,45.1,52.5,7.28
20190308,6.1,43,37.6,6.1
20190309,6.7,44,32.9,6.68
20190310,10.1,50.2,25,10.1
20190311,6.7,44,58.3,6.69
20190312,4.4,39.9,58.2,4.39
20190313,3.3,37.9,37,3.27
20190314,4.6,40.3,42.6,4.59
20190315,5.9,42.6,70.2,5.91
20190316,4.1,39.4,71.5,4.11
20190317,6.3,43.4,56.5,6.34
20190318,6.9,44.5,45.3,6.92
20190319,9.6,49.3,48.3,9.64
20190320,10.2,50.4,77.4,10.2
20190321,7.8,46,80.1,7.79
20190322,3.3,38,42.7,3.33
20190323,3.4,38,47.4,3.35
20190324,4.1,39.4,44.3,4.1
20190325,7,44.5,56.4,6.95
20190326,11.3,52.4,52.1,11.34
20190327,11.6,52.9,63.7,11.63
20190328,9.5,49.1,53.8,9.51
20190329,9.3,48.7,31.9,9.3
20190330,5.3,41.6,72.3,5.34
20190331,4.4,39.9,48.8,4.4
20190401,5.2,41.4,38.8,5.2
20190402,6.5,43.7,37.4,6.53
20190403,7.5,45.5,35.8,7.49
20190404,9,48.1,42.8,8.96
20190405,11.4,52.5,44.3,11.36
20190406,9.3,48.8,36.3,9.31
20190407,12.3,54.2,47.3,12.32
20190408,11.7,53.1,24.2,11.72
20190409,9.6,49.3,43.5,9.6
20190410,7.1,44.7,78.8,7.06
20190411,9.4,49,60.6,9.42
20190412,11.3,52.3,47.8,11.27
20190413,11.7,53,36.2,11.68
20190414,9.8,49.6,45.6,9.8
20190415,11.2,52.2,30,11.21
20190416,14.6,58.2,28.3,14.58
20190417,15.2,59.4,35.3,15.24
20190418,12.9,55.2,71.2,12.88
20190419,13.7,56.6,59.6,13.69
20190420,14.1,57.4,64,14.1
20190421,14.9,58.9,79.4,14.94
20190422,18.8,65.8,53.1,18.78
20190423,20.3,68.5,50.6,20.26
